floor,total floor,years of house,Square footage,building present situation pattern - hall,Transfer building present situation pattern - compartmented,Transfer Management organization,School,0.257-11,Distance To Bay,parking space,logY
3,13,0,16.32895,1,1,0,0.676633362,7,1.252851982,0,3.947968508
3,13,0,15.45775,1,1,0,0.676633362,7,1.252851982,0,4.011185543
13,22,21,22.92345,2,1,1,0.928673668,6,0.108835403,0,3.746087225
11,21,17,34.965975,2,1,1,0.546246659,2,0.978960677,1,3.58446455
12,13,1,33.949575,2,1,1,0.928673668,6,0.108835403,1,3.927496866
12,25,7,57.441725,2,1,1,0.928673668,6,0.108835403,1,3.681353487
6,12,10,14.771075,1,1,1,0.676633362,7,1.252851982,0,3.959896722
8,12,10,62.42995,2,1,1,0.928673668,6,0.108835403,1,3.824682097
11,11,14,15.8389,1,1,1,0.928673668,6,0.108835403,0,3.796918085
5,14,13,22.037125,2,1,1,0.546246659,2,0.978960677,0,3.695158305
9,13,0,25.715525,2,1,1,0.546246659,2,0.978960677,0,3.831006795
5,13,0,38.3691,2,1,1,0.546246659,2,0.978960677,1,3.745622325
2,13,0,25.715525,2,1,1,0.546246659,2,0.978960677,0,3.757528917
12,16,23,40.719525,2,1,1,0.676633362,7,1.252851982,1,3.552211023
18,19,10,44.827475,1,1,1,0.508133014,6,1.39540754,1,3.650061077
20,27,1,68.319625,2,1,1,0.699231757,2,1.127421334,0,4.08629654
8,21,20,19.54755,1,1,1,0.928673668,6,0.108835403,0,3.529261521
4,12,10,20.421775,2,1,1,0.676633362,7,1.252851982,0,3.76946238
7,12,29,27.29155,2,1,1,0.928673668,6,0.108835403,0,3.447200929
6,8,35,32.267675,2,1,0,0.676633362,7,1.252851982,0,3.297030388
1,5,32,28.05385,1,1,0,0.333279756,5,1.363088772,0,3.929941975
13,15,1,67.454475,2,1,1,0.928673668,6,0.108835403,1,3.714230289
12,25,16,21.686225,2,1,1,0.928673668,6,0.108835403,1,3.802355672
3,22,19,36.8324,2,1,1,0.546246659,2,0.978960677,0,3.257250353
3,13,0,33.955625,2,1,1,0.546246659,2,0.978960677,0,3.741741834
14,21,5,56.261975,2,1,1,0.546246659,2,0.978960677,1,3.567007036
3,5,40,19.768375,2,1,0,0.727240777,5,0.048694232,0,3.628989825
9,22,18,50.9652,2,1,1,0.546246659,2,0.978960677,1,3.618973989
2,4,40,29.164025,2,1,0,0.546246659,2,0.978960677,0,3.19396717
11,14,23,38.698825,2,1,1,0.676633362,7,1.252851982,0,3.615685153
16,27,1,70.297975,2,1,1,0.699231757,2,1.127421334,1,4.043378992
9,12,29,46.99035,2,1,1,0.676633362,7,1.252851982,0,3.55676261
16,22,19,47.495525,1,1,1,0.546246659,2,0.978960677,1,3.483757617
22,23,21,30.57065,2,1,1,0.928673668,6,0.108835403,0,3.555906705
12,13,0,15.388175,1,1,0,0.676633362,7,1.252851982,0,4.085748853
12,13,0,15.3791,1,1,0,0.676633362,7,1.252851982,0,4.099352991
6,13,0,15.246,1,1,0,0.676633362,7,1.252851982,0,4.003409119
8,13,0,16.32895,1,1,0,0.676633362,7,1.252851982,0,3.988491333
10,12,25,18.20445,1,1,1,0.546246659,2,0.978960677,0,3.805446175
4,27,1,66.37455,2,1,1,0.699231757,2,1.127421334,1,4.035363286
4,12,19,42.35605,2,1,1,0.907026237,4,0.313001271,1,3.40251435
16,23,22,11.352825,0,1,1,0.546246659,2,0.978960677,0,3.614003935
7,21,1,39.46415,2,1,1,0.301837992,1,1.999899957,1,3.741865854
16,21,20,32.84545,1,1,1,0.928673668,6,0.108835403,1,3.448259618
10,11,14,21.10845,1,1,1,0.928673668,6,0.108835403,0,3.670677533
2,12,10,14.734775,1,1,1,0.676633362,7,1.252851982,0,3.747116853
6,14,19,44.9878,2,1,1,0.907026237,4,0.313001271,1,3.514127546
5,5,36,24.481325,0,1,0,0.699231757,2,1.127421334,0,3.492287171
10,13,1,36.363525,2,1,1,0.928673668,6,0.108835403,1,3.943524676
3,14,18,36.182025,2,1,1,0.546246659,2,0.978960677,0,3.586301228
13,22,19,51.92715,2,1,1,0.546246659,2,0.978960677,1,3.420342991
7,14,11,11.75515,1,1,1,0.928673668,6,0.108835403,0,3.839709636
15,21,1,56.41625,2,1,1,0.301837992,1,1.999899957,1,3.643445742
14,25,15,15.2702,2,1,1,0.928673668,6,0.108835403,0,4.080118517
13,27,1,66.37455,2,1,1,0.699231757,2,1.127421334,1,4.000674982
19,27,1,80.55575,2,1,1,0.699231757,2,1.127421334,1,4.038440594
16,22,19,44.754875,2,1,1,0.546246659,2,0.978960677,1,3.439273585
5,13,0,16.09905,1,1,1,0.676633362,7,1.252851982,0,3.994433435
2,13,1,35.03555,2,1,1,0.928673668,6,0.108835403,1,3.766830923
25,27,20,68.991175,2,1,1,0.546246659,2,0.978960677,1,3.459499021
14,21,1,35.788775,2,1,1,0.301837992,1,1.999899957,1,3.619642942
8,22,19,12.6566,0,1,1,0.546246659,2,0.978960677,0,3.496480746
3,5,36,31.36925,2,1,0,0.985991803,5,0.03182232,0,3.412074149
7,15,9,26.6079,2,1,1,0.546246659,2,0.978960677,0,3.770307921
7,15,1,24.85945,2,1,1,0.928673668,6,0.108835403,0,3.913539949
10,23,22,13.15875,0,1,1,0.546246659,2,0.978960677,0,3.494017352
9,15,1,24.85945,1,1,1,0.928673668,6,0.108835403,0,3.85566584
3,25,7,57.768425,2,1,1,0.928673668,6,0.108835403,1,3.620387484
2,15,9,26.598825,2,1,1,0.546246659,2,0.978960677,0,3.831133393
11,23,22,13.718375,1,1,1,0.546246659,2,0.978960677,0,3.520541242
7,14,11,33.51095,2,1,1,0.928673668,6,0.108835403,0,3.783530982
4,22,19,53.878275,2,1,1,0.546246659,2,0.978960677,1,3.399668092
9,19,19,54.223125,2,1,1,0.676633362,7,1.252851982,1,3.609904318
5,5,36,29.545175,4,1,0,0.749898236,5,0.090174917,0,3.470062659
3,13,0,15.66345,1,1,1,0.676633362,7,1.252851982,0,4.00054716
3,5,33,28.649775,2,1,0,0.937716511,6,0.20537172,0,3.62831974
13,19,10,18.485775,1,1,1,0.928673668,6,0.108835403,0,3.9057249
19,23,22,12.5961,1,1,1,0.546246659,2,0.978960677,0,3.656100157
1,5,36,27.179625,2,1,0,0.18979162,4,1.61500919,0,3.63986263
12,13,1,36.363525,2,1,1,0.928673668,6,0.108835403,1,3.921976338
7,13,19,21.347425,1,1,1,0.676633362,7,1.252851982,0,3.77031823
9,14,13,35.4893,2,1,1,0.546246659,2,0.978960677,1,3.627821778
2,15,9,43.7052,2,1,1,0.91597149,5,0.033539262,1,3.650096469
9,11,7,50.98335,2,1,1,0.546246659,2,0.978960677,1,3.564588991
4,12,11,35.413675,2,1,1,0.546246659,2,0.978960677,0,3.666656011
2,27,1,67.87495,2,1,1,0.699231757,2,1.127421334,1,4.013409505
2,7,18,79.814625,0,0,1,0.699231757,2,1.127421334,0,4.049707043
1,5,37,29.539125,2,1,0,0.892314005,6,0.056862101,0,3.851011751
12,16,23,19.012125,2,1,1,0.676633362,7,1.252851982,0,3.777567452
3,22,19,14.35665,1,1,1,0.546246659,2,0.978960677,0,3.47643965
15,41,21,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.655218043
3,8,25,21.353475,2,1,1,0.436571707,4,1.2195526,0,3.448081297
16,19,10,35.32595,2,1,1,0.508133014,6,1.39540754,0,3.609590237
6,13,0,38.003075,2,1,1,0.546246659,2,0.978960677,1,3.811250815
3,5,38,20.53975,2,1,0,0.436852079,4,1.991481712,0,3.056517403
3,5,38,10.269875,2,1,0,0.436852079,4,1.991481712,0,3.092513572
11,41,20,11.62205,1,1,1,0.928673668,6,0.108835403,0,3.659941502
3,4,40,32.0771,2,1,0,0.729689064,8,0.069043058,0,3.55479442
2,4,42,19.895425,2,1,0,0.700882014,5,1.461973557,0,3.516631812
18,22,20,17.535925,1,1,1,0.546246659,2,0.978960677,0,3.639341575
12,25,7,44.258775,2,1,1,0.928673668,6,0.108835403,1,3.772242464
5,22,22,10.203325,0,1,1,0.928673668,6,0.108835403,0,3.19956024
5,13,1,15.448675,1,1,0,0.676633362,7,1.252851982,0,3.978403848
12,13,1,12.447875,1,1,0,0.676633362,7,1.252851982,0,4.069366146
5,7,23,34.2309,2,1,1,0.699231757,2,1.127421334,1,3.464678276
11,11,14,18.74895,1,1,1,0.928673668,6,0.108835403,0,3.776639754
2,4,42,19.895425,1,1,0,0.67201641,4,1.463783386,0,3.18307841
5,5,39,35.710125,2,1,0,0.546246659,2,0.978960677,0,3.589835173
2,4,42,19.895425,2,1,0,0.700882014,5,1.461973557,0,3.439060989
28,29,18,38.72,2,1,1,0.928673668,6,0.108835403,0,3.813138263
13,14,11,30.25605,2,1,1,0.928673668,6,0.108835403,0,3.751348519
15,21,1,36.77795,2,1,1,0.301837992,1,1.999899957,1,3.712830361
4,5,37,37.85485,1,1,0,0.546246659,2,0.978960677,0,3.3582039
5,5,38,22.962775,2,1,0,0.689532401,7,1.352114822,0,3.457748241
14,19,10,64.8439,2,1,1,0.508133014,6,1.39540754,1,3.596484451
10,41,21,12.1847,1,1,1,0.928673668,6,0.108835403,0,3.75784029
7,19,10,24.54485,2,1,1,0.508133014,6,1.39540754,0,3.76980056
4,13,1,36.363525,2,1,1,0.928673668,6,0.108835403,1,3.743607344
5,25,16,14.9919,2,1,1,0.928673668,6,0.108835403,0,3.995668119
3,5,33,27.724125,2,1,0,0.524099602,7,0.044716094,0,3.521152823
1,5,38,30.855,2,1,0,0.502409473,4,1.95204302,0,3.725984291
7,14,18,30.488975,2,1,1,0.546246659,2,0.978960677,0,3.539645882
13,27,1,80.55575,2,1,1,0.699231757,2,1.127421334,1,4.006879303
2,22,23,30.349825,2,1,1,0.91597149,5,0.033539262,0,3.524862908
8,21,21,11.153175,1,1,1,0.928673668,6,0.108835403,0,3.82494509
12,12,10,19.7472,1,1,1,0.676633362,7,1.252851982,0,3.725984291
3,5,35,30.492,2,1,0,0.404254393,7,1.300964383,0,3.280177117
1,5,36,33.562375,0,0,0,0.985991803,5,0.03182232,0,3.377775409
13,41,21,9.9462,0,1,1,0.928673668,6,0.108835403,0,3.69912768
3,4,41,19.949875,1,1,0,0.500384301,1,1.774551588,0,3.506488784
2,5,33,27.96915,2,1,0,0.282050448,3,1.49646373,0,3.533713458
8,13,19,22.54835,2,1,1,0.551919167,6,1.348752678,1,3.711477894
16,22,19,37.5463,2,1,1,0.546246659,2,0.978960677,1,3.479018045
10,12,19,53.36705,2,1,1,0.907026237,4,0.313001271,1,3.419980109
4,5,35,28.314,2,1,0,0.358172929,2,1.473062698,0,3.298235625
12,16,24,38.9862,2,1,1,0.546246659,2,0.978960677,1,3.608486379
6,14,11,30.047325,2,1,1,0.928673668,6,0.108835403,0,3.712034285
19,34,18,15.218775,1,1,1,0.928673668,6,0.108835403,0,3.792506886
3,4,42,25.70645,1,1,0,0.928673668,6,0.108835403,0,3.432488403
4,4,41,26.14205,2,1,0,0.414200838,1,1.764225066,0,3.337877974
2,14,11,26.199525,2,1,1,0.928673668,6,0.108835403,0,3.821163467
12,21,21,19.54755,2,1,1,0.928673668,6,0.108835403,0,3.861848004
9,21,21,13.276725,1,1,1,0.928673668,6,0.108835403,0,3.693027971
1,5,33,23.174525,2,1,0,0.282050448,3,1.49646373,0,3.767871161
8,14,19,50.823025,2,1,1,0.907026237,4,0.313001271,1,3.449923667
11,41,21,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.664816819
31,41,21,23.54055,1,1,1,0.928673668,6,0.108835403,0,3.909056103
15,34,18,15.11895,1,1,1,0.928673668,6,0.108835403,0,3.689476126
11,14,13,42.00515,2,1,1,0.546246659,2,0.978960677,1,3.514973836
10,15,9,28.794975,2,1,1,0.91597149,5,0.033539262,0,3.769733453
3,19,10,60.03415,2,1,1,0.508133014,6,1.39540754,1,3.520894328
11,21,1,32.479425,2,1,1,0.301837992,1,1.999899957,0,3.721666688
13,41,21,15.7542,1,1,1,0.928673668,6,0.108835403,0,3.681850646
11,41,21,11.62205,1,1,1,0.928673668,6,0.108835403,0,3.653276618
3,26,23,32.45825,2,1,1,0.546246659,2,0.978960677,0,3.66875129
4,15,5,13.294875,1,1,1,0.928673668,6,0.108835403,0,3.73750865
10,14,13,42.008175,2,1,1,0.546246659,2,0.978960677,1,3.514903965
8,21,21,13.4794,1,1,1,0.928673668,6,0.108835403,0,3.834153131
3,5,35,24.3815,2,1,0,0.384369312,4,1.283770778,0,3.5658731
9,14,10,38.08475,2,1,1,0.508133014,6,1.39540754,0,3.481506969
13,21,1,32.449175,2,1,1,0.301837992,1,1.999899957,0,3.787465949
5,13,1,16.797825,1,1,0,0.676633362,7,1.252851982,0,3.998546212
2,14,13,15.2097,0,1,1,0.426398957,7,1.213320507,0,3.700029803
8,22,22,21.44725,1,1,1,0.928673668,6,0.108835403,0,3.582671864
9,19,19,56.7611,2,1,1,0.676633362,7,1.252851982,1,3.487737673
3,5,34,28.54995,2,1,0,0.928673668,6,0.108835403,0,3.25032187
4,4,42,25.70645,1,1,0,0.928673668,6,0.108835403,0,3.407032229
7,9,23,32.316075,2,1,1,0.41180394,5,1.322007134,0,3.556455654
4,4,41,21.1508,1,1,0,0.4083944,3,1.92052156,0,3.557874727
13,41,21,35.867425,2,1,1,0.928673668,6,0.108835403,1,3.539698869
27,41,21,11.62205,1,1,1,0.928673668,6,0.108835403,0,3.823028649
22,25,16,44.89705,2,1,1,0.928673668,6,0.108835403,1,3.715806664
11,22,19,41.965825,2,1,1,0.546246659,2,0.978960677,1,3.47097896
5,5,36,20.086,1,1,0,0.356825634,5,1.366067141,0,3.284271541
13,19,10,46.47005,2,1,1,0.508133014,6,1.39540754,1,3.576650043
18,34,18,17.493575,1,1,1,0.928673668,6,0.108835403,0,3.807021541
14,22,19,33.737825,1,1,1,0.546246659,2,0.978960677,1,3.402779984
9,14,13,37.367825,2,1,1,0.426398957,7,1.213320507,1,3.539544927
4,5,21,65.355125,2,1,1,0.922336092,4,1.446636591,1,3.284877463
3,5,39,29.73575,2,1,0,0.798779127,6,0.199090718,0,3.44255038
5,8,35,31.65965,2,1,0,0.676633362,7,1.252851982,0,3.547713002
12,12,27,44.4554,2,1,1,0.928673668,6,0.108835403,0,3.315765013
9,16,28,42.33185,2,1,1,0.928673668,6,0.108835403,0,3.688322892
11,14,11,27.1282,2,1,1,0.833684897,1,0.724957857,1,3.355031553
10,13,19,15.25205,2,1,1,0.551919167,6,1.348752678,0,3.875499445
3,21,21,10.5875,0,1,1,0.928673668,6,0.108835403,0,3.528060586
20,27,1,74.4392,2,1,1,0.699231757,2,1.127421334,1,4.059508138
2,23,22,13.373525,0,1,1,0.546246659,2,0.978960677,0,3.433490795
17,22,22,8.228,0,1,1,0.928673668,6,0.108835403,0,3.739554546
10,14,18,43.478325,2,1,1,0.928673668,6,0.108835403,1,3.736238586
12,14,19,35.09,2,1,1,0.907026237,4,0.313001271,0,3.169623314
19,29,18,22.43945,1,1,1,0.928673668,6,0.108835403,0,3.688725082
14,21,18,23.598025,1,1,1,0.546246659,2,0.978960677,0,3.806367601
11,27,1,70.297975,2,1,1,0.699231757,2,1.127421334,1,4.005497581
32,34,18,77.48235,0,0,1,0.928673668,6,0.108835403,1,3.428781863
32,34,18,72.754275,0,0,1,0.928673668,6,0.108835403,1,3.415267105
2,12,10,14.8709,1,1,1,0.676633362,7,1.252851982,0,3.754015388
5,21,18,23.598025,2,1,1,0.546246659,2,0.978960677,0,3.863128315
9,19,20,35.7555,2,1,1,0.676633362,7,1.252851982,1,3.5014313
11,22,19,43.750575,2,1,1,0.546246659,2,0.978960677,1,3.482545163
16,16,24,26.084575,2,1,1,0.546246659,2,0.978960677,0,3.640478145
8,14,13,21.8042,2,1,1,0.546246659,2,0.978960677,0,3.653444834
2,15,5,14.47765,1,1,1,0.928673668,6,0.108835403,0,3.911463573
13,34,18,15.835875,1,1,1,0.928673668,6,0.108835403,0,3.68476779
32,34,18,69.9622,0,0,1,0.928673668,6,0.108835403,0,3.496477068
8,25,7,41.838775,2,1,1,0.928673668,6,0.108835403,1,3.606907452
21,21,1,37.984925,1,1,0,0.301837992,1,1.999899957,0,3.957687434
19,27,1,80.55575,2,1,1,0.699231757,2,1.127421334,1,4.022562188
11,23,22,13.434025,1,1,1,0.546246659,2,0.978960677,0,3.593413738
2,7,24,33.108625,2,1,1,0.928673668,6,0.108835403,0,3.665010563
18,22,20,51.9453,2,1,1,0.546246659,2,0.978960677,1,3.406692092
12,12,10,31.9077,2,1,1,0.676633362,7,1.252851982,1,3.599265177
13,15,1,28.91295,2,1,1,0.928673668,6,0.108835403,0,4.037498874
8,14,11,17.78095,1,1,1,0.833684897,1,0.724957857,0,3.571996652
5,11,15,23.343925,1,1,1,0.928673668,6,0.108835403,0,3.650216206
7,27,21,62.44205,2,1,1,0.546246659,2,0.978960677,1,3.392716652
6,27,0,60.258,2,1,1,0.699231757,2,1.127421334,0,4.007956974
33,41,21,12.720125,1,1,1,0.928673668,6,0.108835403,0,3.874722881
15,21,18,60.817625,2,1,1,0.546246659,2,0.978960677,1,3.570362327
3,13,1,19.072625,1,1,1,0.676633362,7,1.252851982,0,3.97051299
7,12,10,14.734775,1,1,1,0.676633362,7,1.252851982,0,3.857628706
11,14,10,47.223275,2,1,1,0.508133014,6,1.39540754,1,3.622277937
2,7,24,26.58975,2,1,1,0.937716511,6,0.20537172,0,3.436782699
5,15,9,35.086975,2,1,1,0.546246659,2,0.978960677,1,3.63892174
7,16,24,13.8061,1,1,1,0.676633362,7,1.252851982,0,3.684455147
8,13,1,15.246,1,1,0,0.676633362,7,1.252851982,0,3.954334327
8,13,1,15.448675,1,1,0,0.676633362,7,1.252851982,0,3.941383087
32,41,21,10.191225,1,1,1,0.928673668,6,0.108835403,0,3.873268514
8,22,19,11.75515,1,1,1,0.546246659,2,0.978960677,0,3.773554846
10,12,10,14.8709,1,1,1,0.676633362,7,1.252851982,0,3.883824361
12,22,20,17.584325,2,1,1,0.546246659,2,0.978960677,0,3.598490173
13,16,24,33.19635,2,1,1,0.301837992,1,1.999899957,0,3.609232329
4,15,1,67.454475,2,1,1,0.928673668,6,0.108835403,1,3.599489395
5,5,36,27.6727,2,1,0,0.964570613,5,0.028976985,0,3.322917103
13,13,23,11.776325,1,1,1,0.676633362,7,1.252851982,0,3.566458527
15,41,21,9.949225,1,1,1,0.928673668,6,0.108835403,0,3.75682549
3,5,33,25.45235,2,1,0,0.763254306,1,1.199300071,0,3.263658958
10,26,24,12.6445,1,1,1,0.546246659,2,0.978960677,0,3.599736603
7,21,18,57.0999,2,1,1,0.546246659,2,0.978960677,1,3.663653159
5,12,33,34.602975,2,1,1,0.928673668,6,0.108835403,0,3.485681839
2,22,22,12.756425,1,1,1,0.928673668,6,0.108835403,0,3.546984722
4,15,9,20.4611,1,1,1,0.546246659,2,0.978960677,0,3.761920225
14,15,9,39.594225,2,1,1,0.91597149,5,0.033539262,0,3.711247644
15,22,22,10.203325,1,1,1,0.928673668,6,0.108835403,0,3.631057664
25,29,18,36.08825,2,1,1,0.928673668,6,0.108835403,0,3.767171126
9,29,18,59.722575,2,1,1,0.928673668,6,0.108835403,1,3.509051367
17,23,22,26.10575,2,1,1,0.546246659,2,0.978960677,0,3.490238312
5,13,18,34.318625,2,1,1,0.928673668,6,0.108835403,0,3.541234678
12,12,10,34.4245,2,1,1,0.676633362,7,1.252851982,1,3.603603837
4,13,0,33.955625,2,1,1,0.546246659,2,0.978960677,0,3.719141294
3,14,10,24.965325,2,1,1,0.546246659,2,0.978960677,0,3.760693564
3,5,39,45.1451,2,1,0,0.928673668,6,0.108835403,0,3.364187754
24,26,24,52.61685,2,1,1,0.546246659,2,0.978960677,1,3.410097349
21,22,20,17.6781,1,1,1,0.546246659,2,0.978960677,0,3.616389017
10,27,1,74.4392,2,1,1,0.699231757,2,1.127421334,1,4.011788926
8,14,13,25.7004,2,1,1,0.546246659,2,0.978960677,0,3.741630204
5,15,1,25.467475,2,1,1,0.928673668,6,0.108835403,0,3.940737056
24,26,24,13.24345,1,1,1,0.546246659,2,0.978960677,0,3.554749635
2,5,33,26.616975,2,1,0,0.571310872,9,0.049263257,0,3.68127838
19,23,22,17.7265,2,1,1,0.546246659,2,0.978960677,0,3.664129951
18,21,5,21.637825,2,1,1,0.546246659,2,0.978960677,0,3.819860086
4,5,38,24.6477,2,1,0,0.423508008,8,0.037250126,0,3.519927034
19,19,10,64.8439,2,1,1,0.508133014,6,1.39540754,1,3.511809298
31,41,21,12.05765,1,1,1,0.928673668,6,0.108835403,0,3.80751617
6,11,15,16.041575,1,1,1,0.928673668,6,0.108835403,0,3.748439565
10,14,13,36.756775,2,1,1,0.546246659,2,0.978960677,1,3.66582105
1,5,26,19.5052,2,1,0,0.76863338,6,0.163393118,0,3.906104742
25,26,24,21.619675,2,1,1,0.546246659,2,0.978960677,0,3.679390254
9,21,1,45.801525,2,1,1,0.301837992,1,1.999899957,0,3.737741081
10,12,25,28.746575,1,1,1,0.928673668,6,0.108835403,0,3.532849688
12,23,22,26.816625,2,1,1,0.546246659,2,0.978960677,0,3.452462141
11,12,25,30.1653,2,1,1,0.928673668,6,0.108835403,0,3.444667576
3,5,38,36.9655,2,1,0,0.459067483,3,1.956830377,0,3.390317965
1,5,39,29.73575,1,1,0,0.798779127,6,0.199090718,0,3.837297249
2,5,39,29.73575,2,1,0,0.798779127,6,0.199090718,0,3.387271553
11,25,7,41.76315,1,1,1,0.928673668,6,0.108835403,1,3.6775842
14,14,13,36.889875,2,1,1,0.546246659,2,0.978960677,1,3.590164083
2,13,12,34.548525,2,1,1,0.928673668,6,0.108835403,1,3.435428037
11,21,1,44.869825,2,1,1,0.301837992,1,1.999899957,0,3.710963298
11,27,21,68.991175,2,1,1,0.546246659,2,0.978960677,1,3.376374649
27,27,21,68.991175,2,1,1,0.546246659,2,0.978960677,1,3.478908419
7,21,21,17.09125,1,1,1,0.928673668,6,0.108835403,0,3.618346258
5,5,32,25.534025,2,1,0,0.333279756,5,1.363088772,0,3.387412941
22,29,18,22.95975,2,1,1,0.928673668,6,0.108835403,0,3.784912723
11,41,21,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.674324333
11,27,1,68.319625,2,1,1,0.699231757,2,1.127421334,0,4.043077203
10,16,24,19.290425,2,1,1,0.676633362,7,1.252851982,0,3.778887682
16,29,18,36.08825,2,1,1,0.928673668,6,0.108835403,0,3.72464182
13,41,21,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.720551505
9,16,24,36.672075,2,1,1,0.546246659,2,0.978960677,0,3.58841332
2,7,25,58.107225,2,1,0,0.676633362,7,1.252851982,0,3.465023617
3,14,13,21.8042,1,1,1,0.546246659,2,0.978960677,0,3.641494465
3,12,25,30.1653,2,1,1,0.928673668,6,0.108835403,0,3.601057938
9,26,24,12.6445,1,1,1,0.546246659,2,0.978960677,0,3.599736603
2,16,21,29.5966,2,1,1,0.937716511,6,0.20537172,0,3.818418499
4,22,22,9.1597,0,1,1,0.928673668,6,0.108835403,0,3.640715984
5,15,11,44.9394,2,1,1,0.546246659,2,0.978960677,1,3.345339012
15,22,20,17.535925,1,1,1,0.546246659,2,0.978960677,0,3.690444905
4,4,40,27.37625,2,1,0,0.716662775,5,0.104488551,0,3.441865581
17,22,22,21.44725,1,1,1,0.928673668,6,0.108835403,0,3.7603491
1,5,34,27.191725,1,1,0,0.42426828,4,1.308868128,0,2.906063017
5,5,37,32.134575,2,1,0,0.18979162,4,1.61500919,0,3.354587383
7,11,15,18.086475,1,1,1,0.928673668,6,0.108835403,0,3.771902384
6,13,1,16.797825,2,1,0,0.676633362,7,1.252851982,0,3.964109759
7,13,1,16.797825,2,1,0,0.676633362,7,1.252851982,0,3.952743389
9,13,1,15.246,1,1,0,0.676633362,7,1.252851982,0,3.997404869
6,7,28,62.82925,2,1,1,0.699231757,2,1.127421334,0,3.592750122
9,15,23,68.32265,2,1,1,0.426398957,7,1.213320507,1,3.457467839
19,26,24,45.3629,2,1,1,0.546246659,2,0.978960677,1,3.312487662
13,14,20,33.0572,2,1,1,0.907026237,4,0.313001271,0,3.658761552
2,12,11,14.8709,1,1,1,0.676633362,7,1.252851982,0,3.81511513
14,27,1,76.414525,2,1,1,0.699231757,2,1.127421334,1,3.977045576
2,4,42,20.923925,1,1,0,0.759899299,2,1.187726606,0,3.29756642
9,21,21,10.5875,1,1,1,0.928673668,6,0.108835403,0,3.783625989
4,14,13,31.354125,2,1,1,0.546246659,2,0.978960677,0,3.67052392
10,14,10,47.223275,2,1,1,0.508133014,6,1.39540754,1,3.581861942
11,12,11,24.553925,0,0,1,0.676633362,7,1.252851982,1,3.670794021
22,22,20,17.675075,1,1,1,0.546246659,2,0.978960677,0,3.631646185
9,12,25,25.3374,2,1,1,0.546246659,2,0.978960677,0,3.775624342
1,5,39,29.4756,2,1,0,0.480682671,4,1.964446907,0,3.67216031
4,16,24,19.127075,1,1,1,0.676633362,7,1.252851982,0,3.73865244
6,13,1,27.65455,2,1,1,0.676633362,7,1.252851982,0,3.94399793
2,4,41,21.8284,1,1,0,0.729689064,8,0.069043058,0,2.985580313
5,5,38,29.629875,2,1,0,0.928673668,6,0.108835403,0,3.424254643
8,25,16,19.786525,1,1,1,0.928673668,6,0.108835403,1,3.765850609
34,34,18,128.190425,0,0,1,0.928673668,6,0.108835403,0,3.577724129
16,21,1,45.801525,2,1,1,0.301837992,1,1.999899957,0,3.748083496
32,34,18,65.26135,0,0,1,0.928673668,6,0.108835403,0,3.5693097
3,5,33,32.763775,2,1,0,0.41180394,5,1.322007134,0,3.302755785
12,19,20,22.230725,2,1,1,0.676633362,7,1.252851982,0,3.838002151
6,12,22,48.457475,2,1,1,0.46617103,4,1.323596342,1,3.418067967
5,12,11,14.601675,2,1,1,0.676633362,7,1.252851982,0,3.873653876
10,21,1,32.479425,2,1,1,0.301837992,1,1.999899957,0,3.74595081
13,21,1,36.8082,2,1,1,0.301837992,1,1.999899957,1,3.698666307
4,4,41,26.22675,2,1,0,0.742431938,5,0.16732943,0,3.450089369
9,13,0,33.955625,2,1,1,0.546246659,2,0.978960677,0,3.847663967
5,12,29,46.99035,2,1,1,0.676633362,7,1.252851982,0,3.55676261
12,16,20,35.37435,1,1,1,0.546246659,2,0.978960677,1,3.592818297
4,5,34,22.04015,2,1,0,0.947580304,5,0.061893116,0,3.618923448
5,15,11,34.84195,2,1,1,0.546246659,2,0.978960677,0,3.567876145
8,27,1,70.297975,2,1,1,0.699231757,2,1.127421334,1,4.011181913
2,27,1,94.2227,2,1,1,0.699231757,2,1.127421334,1,4.038110258
4,5,40,26.108775,2,1,0,0.546246659,2,0.978960677,0,3.325428367
9,12,11,18.358725,1,1,1,0.676633362,7,1.252851982,0,3.856499969
2,15,0,39.945125,2,1,1,0.928673668,6,0.108835403,0,3.898254329
2,15,0,26.4264,2,1,1,0.928673668,6,0.108835403,0,3.905269406
3,4,42,19.895425,2,1,0,0.700882014,5,1.461973557,0,3.478598366
